ID;USERNAME_;PASSWORD_;NAME_;SURNAME;EMAIL;GENDER;BIRTHDATE;TELNR1;TELNR2;CITY;TOWN;DISTRICT;ADDRESSTEXT
872;"S_KAYNAR ";B14C285296004427ABCA305E0DD9FCE3;Sena;Kaynar;S_KAYNAR @turkcellgy.com;K;1989-02-24;(530) 1829392;(532) 1860975;GAZİANTEP;ŞEHİTKAMİL;YAPRAK MAH.;YAPRAK MAH.DERİCİ ÇIKMAZI SOKAK NO:504 92471 ŞEHİTKAMİL/GAZİANTEP
873;Y_BAYRAKTUTAN;6C7F8FE48D124B8595D88B9E41B84290;Yağmur;Bayraktutan;Y_BAYRAKTUTAN@turkcellgy.com;K;1951-02-26;(532) 1372064;(532) 1475421;ANKARA;ETİMESGUT;BAĞLICA MAH.;BAĞLICA MAH.1328. SOKAK NO:866 81003 ETİMESGUT/ANKARA
874;S_ATLI;0BD2FA0BE52A4B10BF930C67598B8D2F;Sercan;Atlı;S_ATLI@turkcellgy.com;E;1952-04-26;(534) 1123656;(537) 2011821;SAKARYA;ARİFİYE;HACIKÖY MAH.;HACIKÖY MAH.604. SOKAK NO:58 119917 ARİFİYE/SAKARYA
875;S_CIFTCIOGLU;5E1CBCA8BB58473885CDA32E173DB828;Sedef;Çiftçioğlu;S_CIFTCIOGLU@turkcellgy.com;K;1979-01-24;(536) 1889701;(535) 2113949;İSTANBUL;BEYKOZ;PAŞAMANDIRA KÖYÜ;PAŞAMANDIRA KÖYÜ MAH.AYAZMA ÇIKMAZI SOKAK NO:452 77951 BEYKOZ/İSTANBUL
876;"S_ARZU ";30BF3BDCBC9F447388A7B700F12CC3B2;Şerife;Arzu;S_ARZU @turkcellgy.com;K;1968-01-25;(534) 1904604;(532) 1575459;İSTANBUL;ESENLER;FATİH MAH.;FATİH MAH.215. SOKAK NO:402 95807 ESENLER/İSTANBUL
877;N_DEMIRKOL;B46060D19AB84491B1CAAE0363139F37;Nebahat;Demirkol;N_DEMIRKOL@turkcellgy.com;K;1976-12-29;(531) 2158476;(531) 2056590;AFYONKARAHİSAR;SULTANDAĞI;KARAPINAR-CUMHURİYET MAH.;KARAPINAR-CUMHURİYET MAH.SULTANDAĞI CADDESİ SOKAK NO:464 79910 SULTANDAĞI/AFYONKARAHİSAR
878;T_AKSOY;E0B6C3FA8CE04F4D9283D7637EFCA8D2;Tansu;Aksoy;T_AKSOY@turkcellgy.com;K;1980-03-17;(535) 1416548;(537) 1624082;MUĞLA;BODRUM;BİTEZ-MERKEZ MAH.;BİTEZ-MERKEZ MAH.1528. SOKAK NO:591 105203 BODRUM/MUĞLA
879;A_KANER;D4A59A3548A64EC3BAD958B093E59ED9;Arif;Kaner;A_KANER@turkcellgy.com;E;1955-02-04;(537) 1969747;(532) 1213168;MALATYA;MALATYA MERKEZ;HACI ABDİ MAH.;HACI ABDİ MAH.1.SU SOK.1.ARA. SOKAK NO:569 102403 MALATYA MERKEZ/MALATYA
880;"Z_SAYGIN ";226B5627C3DE42B6B822D15B66895194;Ziya;Saygın;Z_SAYGIN @turkcellgy.com;E;1999-01-17;(535) 1321542;(533) 1423639;AMASYA;AMASYA MERKEZ;KARAİBRAHİM KÖYÜ;KARAİBRAHİM KÖYÜ MAH.NOHUTLUK MEVKİ SOKAK NO:733 74382 AMASYA MERKEZ/AMASYA
881;C_KORKMAZ;5199B57AD08C4302AE00EDFE8241A84D;Celal;Korkmaz;C_KORKMAZ@turkcellgy.com;E;1996-02-19;(535) 1823946;(535) 1988684;ÇANAKKALE;ÇANAKKALE MERKEZ;BARBAROS MAH.;BARBAROS MAH.CANDAN SOKAK NO:515 86911 ÇANAKKALE MERKEZ/ÇANAKKALE
882;C_GEZER;77D2F30E692B42DCB553400572DAC2A7;Çınar;Gezer;C_GEZER@turkcellgy.com;E;1964-08-09;(532) 1656569;(532) 1752417;ANTALYA;DÖŞEMEALTI;ORTA MAH.;ORTA MAH.7411. SOKAK NO:831 118982 DÖŞEMEALTI/ANTALYA
883;G_AKAYDIN;B836ABE4A932433D94C0DC2EBD4A5A81;Gülcan;Akaydın;G_AKAYDIN@turkcellgy.com;K;1960-12-08;(533) 2231771;(533) 2077508;KIRIKKALE;KIRIKKALE MERKEZ;YAYLACIK MAH.;YAYLACIK MAH.338. SOKAK NO:847 116044 KIRIKKALE MERKEZ/KIRIKKALE
884;N_CEKMEZ;DBB384DE67134B15B50654891A64F080;Necati;Çekmez;N_CEKMEZ@turkcellgy.com;E;1964-04-11;(535) 2021768;(535) 1763029;İSTANBUL;BÜYÜKÇEKMECE;CELALİYE MAH.;CELALİYE MAH.KAYABAŞI SOKAK NO:306 96337 BÜYÜKÇEKMECE/İSTANBUL
885;M_DENKEL;8F4E0AECAE4F4351A172C3D41152FE3E;Mücahit;Denkel;M_DENKEL@turkcellgy.com;E;1951-05-17;(535) 2121796;(531) 1648239;KASTAMONU;AĞLI;ÖRENCİK MAH.;ÖRENCİK MAH.DALIPOĞLU KÜME EVLERİ SOKAK NO:365 97988 AĞLI/KASTAMONU
886;E_ADANIR;878476747E7F458C8A2F23F96E6E9C95;Erkan;Adanır;E_ADANIR@turkcellgy.com;E;1996-09-21;(534) 1351967;(530) 1428133;İSTANBUL;KAĞITHANE;GÜRSEL MAH.;GÜRSEL MAH.FESLEĞEN SOKAK NO:768 96021 KAĞITHANE/İSTANBUL
887;P_TOKATLIOGLU;B32AA9D35C4C4002BD0734890CC62929;Pınar;Tokatlıoğlu;P_TOKATLIOGLU@turkcellgy.com;K;1993-04-19;(533) 2030481;(530) 1432095;ANKARA;YENİMAHALLE;YAKACIK MAH.;YAKACIK MAH.3578. SOKAK NO:204 81295 YENİMAHALLE/ANKARA
888;P_ALTUN;9C9898EE9FE14A7F889F05CA732A4AC7;Pakize;Altun;P_ALTUN@turkcellgy.com;K;1997-06-22;(536) 2083374;(533) 1195194;İZMİR;FOÇA;HACIVELİ MAH.;HACIVELİ MAH.426. SOKAK NO:696 96988 FOÇA/İZMİR
889;"E_KULAC ";9783B32FE5B94C97857518EBDA7C067B;Elmas;Kulaç;E_KULAC @turkcellgy.com;K;1961-02-09;(532) 1621381;(530) 2131374;ÇORUM;ÇORUM MERKEZ;KONAKLI-KARŞIYAKA MAH.;KONAKLI-KARŞIYAKA MAH.AFETEVLERİ 2. SOKAK NO:35 87817 ÇORUM MERKEZ/ÇORUM
890;H_BABAOGLU;6F7518B54BD24522B64FAFB306E093B5;Hakan;Babaoğlu;H_BABAOGLU@turkcellgy.com;E;1981-12-11;(535) 2313322;(531) 1487769;İSTANBUL;KÜÇÜKÇEKMECE;YARIMBURGAZ MAH.;YARIMBURGAZ MAH.ÖNER SOKAK NO:82 96075 KÜÇÜKÇEKMECE/İSTANBUL
891;"N_CILINGIR ";ECFB2EB2B339411B9DE34DEAC831095F;Nisa  nur;Çilingir;N_CILINGIR @turkcellgy.com;K;1988-06-15;(533) 2080668;(534) 1590154;UŞAK;UŞAK MERKEZ;DİKİLİTAŞ MAH.;DİKİLİTAŞ MAH.7.KAYNAK SOKAK NO:451 113547 UŞAK MERKEZ/UŞAK
892;"H_TEKER ";A65C6ECF0B544EBAA410F10B0D1606D5;Hasan;Teker;H_TEKER @turkcellgy.com;E;1980-10-06;(530) 1266951;(532) 1808769;ANKARA;ALTINDAĞ;BAŞPINAR MAH.;BAŞPINAR MAH.1232/1 SOKAK NO:423 80837 ALTINDAĞ/ANKARA
893;"Y_OZGUR ";51FE891382DA436DB72B80DFC047E820;Yasin;Özgür;Y_OZGUR @turkcellgy.com;E;1994-11-30;(530) 1217407;(533) 1457077;ERZİNCAN;KEMALİYE;GÜMÜŞÇEŞME KÖYÜ;GÜMÜŞÇEŞME KÖYÜ MAH.ÇALTI MEZRASI SOKAK NO:506 90797 KEMALİYE/ERZİNCAN
894;"A_KIRAC ";E07162ADC66E4658A5CB3D402DAB9BD3;Aysun;Kıraç;A_KIRAC @turkcellgy.com;K;1995-04-04;(530) 1123165;(532) 1964312;İSTANBUL;ÜMRANİYE;DUMLUPINAR MAH.;DUMLUPINAR MAH.TÜLAY SOKAK NO:363 96229 ÜMRANİYE/İSTANBUL
895;Y_ERCIN;A51DDAEF3F254EBA8E64B91C31B5A33A;Yusuf   eymen;Erçin;Y_ERCIN@turkcellgy.com;E;1991-11-07;(537) 1299967;(536) 1468488;KIRIKKALE;BAHŞİLİ;ATADÖNMEZ MAH.;ATADÖNMEZ MAH.189. SOKAK NO:642 116069 BAHŞİLİ/KIRIKKALE
896;S_SASMAZ;F0D36A081B314B7B8E19C8129AF9423A;Şule;Şaşmaz;S_SASMAZ@turkcellgy.com;K;1977-06-11;(531) 1183336;(532) 1841031;ANKARA;ELMADAĞ;SEYİTCEMALİ MAH.;SEYİTCEMALİ MAH.ORTADEMİRTAŞ SOKAK NO:378 81608 ELMADAĞ/ANKARA
897;N_COLAK;4E110887CE7D4263BB9187A5B3A29FA4;Nuri;Çolak;N_COLAK@turkcellgy.com;E;1990-09-26;(532) 2175109;(534) 1278939;ARTVİN;ARDANUÇ;GÖKÇE KÖYÜ;GÖKÇE KÖYÜ MAH.HAMİTGİL MEVKİ SOKAK NO:342 82757 ARDANUÇ/ARTVİN
898;G_ORUCOGLU;C483DA6029BC4D0EA501FE0A4B932774;Gülşah;Oruçoğlu;G_ORUCOGLU@turkcellgy.com;K;1954-07-09;(536) 2339784;(535) 2175129;KIRKLARELİ;KIRKLARELİ MERKEZ;İSTASYON MAH.;İSTASYON MAH.ÖZEN SOKAK NO:15 99583 KIRKLARELİ MERKEZ/KIRKLARELİ
899;M_PIRINCCIOGLU;66435429F9EF454B965F81B22AD0A0AB;Makbule;Pirinççioğlu;M_PIRINCCIOGLU@turkcellgy.com;K;1989-08-09;(530) 1475915;(534) 1696299;SAMSUN;VEZİRKÖPRÜ;GÖL-FATİH MAH.;GÖL-FATİH MAH.COŞKUN SOKAK NO:304 72748 VEZİRKÖPRÜ/SAMSUN
900;M_ALTINISIK;F93EBECDA1D64DC1910121AC9583D0BB;Memet;Altınışık;M_ALTINISIK@turkcellgy.com;E;1985-07-20;(531) 2032193;(537) 1188800;İSTANBUL;ÜMRANİYE;İSTİKLAL MAH.;İSTİKLAL MAH.ZAFER SOKAK NO:573 96255 ÜMRANİYE/İSTANBUL
901;S_BILGIC;F393965221BF45AA96497BAD2E79FD8E;Sudenaz;Bilgiç;S_BILGIC@turkcellgy.com;K;1977-09-08;(537) 1528267;(532) 1339306;KIRIKKALE;BALIŞEYH;KILEVLİ KÖYÜ;KILEVLİ KÖYÜ MAH.KARAHOCALI SOKAK NO:530 116101 BALIŞEYH/KIRIKKALE
902;N_UCAR;6F997523074049F291D862D09257BCB2;Nehir;Uçar;N_UCAR@turkcellgy.com;K;1963-09-20;(533) 1480737;(533) 1601012;BURSA;MUDANYA;ESENCE KÖYÜ;ESENCE KÖYÜ MAH.DÜZLER MEVKİ SOKAK NO:782 123375 MUDANYA/BURSA
903;N_AKKAYA;35105BF9774345399B05C57E68EC3AC6;Nevin;Akkaya;N_AKKAYA@turkcellgy.com;K;1969-10-13;(531) 2171566;(532) 1301675;KIRŞEHİR;KAMAN;GAFFAR MAH.;GAFFAR MAH.KAYA SOKAK NO:411 99979 KAMAN/KIRŞEHİR
904;I_SONER;BF669077AF1546249225F68CE845FBDC;İlhan;Soner;I_SONER@turkcellgy.com;E;1995-07-08;(537) 1172665;(537) 1849535;KONYA;MERAM;GÜLBAHÇE MAH.;GÜLBAHÇE MAH.KANATLI SOKAK NO:30 100539 MERAM/KONYA
905;M_MATARACI;CB36B58F6B074CDAA623B6A396447738;Muhammed   emin;Mataracı;M_MATARACI@turkcellgy.com;E;1951-10-16;(535) 2344531;(537) 1955325;TRABZON;MAÇKA;MERKEZ MAH.;MERKEZ MAH.ŞEHİT ONB.KAZIM ALBAYRAK CADDESİ SOKAK NO:493 112295 MAÇKA/TRABZON
906;"K_ALTINTAS ";150C709B48C941F08D0B822B0E25C3A8;Kevser;Altıntaş;K_ALTINTAS @turkcellgy.com;K;1977-10-28;(535) 1356419;(535) 1728230;GAZİANTEP;NİZİP;İSTASYON MAH.;İSTASYON MAH.POLAT SOKAK NO:347 92715 NİZİP/GAZİANTEP
907;N_KELES;1717569B6D9148DE9B332ADCB4542D48;Nazlı;Keleş;N_KELES@turkcellgy.com;K;1960-04-28;(532) 1513055;(534) 1974374;BURSA;OSMANGAZİ;SIRAMEŞELER MAH.;SIRAMEŞELER MAH.5.SAKİN SOKAK NO:495 86055 OSMANGAZİ/BURSA
908;"Y_TASKIRAN ";EE00CC7CF50344C2ADC5EA5D4AC76B02;Yeter;Taşkıran;Y_TASKIRAN @turkcellgy.com;K;1980-12-21;(531) 2323335;(532) 2007623;ESKİŞEHİR;ODUNPAZARI;SÜMER MAH.;SÜMER MAH.BAHRİYELİ SOKAK NO:455 119174 ODUNPAZARI/ESKİŞEHİR
909;A_ATIK;04EB80E85D834D8FA559F4E8325AF380;Aykut;Atik;A_ATIK@turkcellgy.com;E;1986-02-25;(537) 1810004;(536) 2163885;AĞRI;DOĞUBAYAZIT;BARIŞ MAH.;BARIŞ MAH.ÇİFTLİK ( 707) SOKAK NO:656 80144 DOĞUBAYAZIT/AĞRI
910;A_OZYUREK;C45D8E4DA50C4E6FA45C080FE49E68D3;Azra;Özyürek;A_OZYUREK@turkcellgy.com;K;1995-06-24;(536) 1716096;(530) 1818080;TRABZON;ÇAYKARA;UZUNGÖL-UZUNGÖL ALÇAKKÖPRÜ MAH.;UZUNGÖL-UZUNGÖL YENİ MAH.CAMİ SOKAK NO:464 122291 ÇAYKARA/TRABZON
911;D_SAMANCI;A4C592A717B943F997B5B5418C89FB0A;Doruk;Samancı;D_SAMANCI@turkcellgy.com;E;1955-11-28;(536) 2327118;(534) 1939878;GÜMÜŞHANE;KELKİT;ATATÜRK MAH.;ATATÜRK MAH.LEYLEK YUVASI SOKAK NO:391 93685 KELKİT/GÜMÜŞHANE
912;H_IBRAHIMOGLU;B6E3564B5ABB4A69B4ECB1C25BF986A1;Hatice;İbrahimoğlu;H_IBRAHIMOGLU@turkcellgy.com;K;1990-10-25;(532) 1950260;(536) 1663772;KOCAELİ;GEBZE;KADILLI KÖYÜ;KADILLI KÖYÜ MAH.KARA SOKAK NO:431 120046 GEBZE/KOCAELİ
913;D_KONYALI;A265B1EE77D640639BE4EC132738BD44;Demet;Konyalı;D_KONYALI@turkcellgy.com;K;1993-03-10;(536) 1179136;(530) 1676292;BOLU;BOLU MERKEZ;SEMERKANT MAH.;SEMERKANT MAH.DUMANOĞLU SOKAK NO:54 85070 BOLU MERKEZ/BOLU
914;G_CAGIRAN;0B7B9D71F441439C911BF558971B3F5B;Gülten;Çağıran;G_CAGIRAN@turkcellgy.com;K;1961-07-12;(535) 1509291;(530) 1219328;ANTALYA;DÖŞEMEALTI;YENİKÖY MAH.;YENİKÖY MAH.333. SOKAK NO:76 118985 DÖŞEMEALTI/ANTALYA
915;B_ADAN;E88FF7B9932940AB8BE77B978699F943;Berivan;Adan;B_ADAN@turkcellgy.com;K;1991-04-24;(531) 1679482;(535) 2214241;BURSA;OSMANGAZİ;YEŞİLOVA MAH.;YEŞİLOVA MAH.14.YAVUZ SOKAK NO:108 86067 OSMANGAZİ/BURSA
916;U_HANCI;A2FC627D4FD742EAA16F85F65CBAF373;Ufuk;Hancı;U_HANCI@turkcellgy.com;E;1965-10-14;(535) 1577275;(534) 1298425;SİNOP;GERZE;HAMİDİYE MAH.;HAMİDİYE MAH.ÇUKUR ÇEŞME CADDESİ SOKAK NO:248 109774 GERZE/SİNOP
917;F_DINCSOY;E3177C30920041AA85679CC0899FBB5A;Ferhat;Dinçsoy;F_DINCSOY@turkcellgy.com;E;1988-04-23;(537) 1787279;(535) 1628202;GİRESUN;PİRAZİZ;EREN MAH.;EREN MAH.4 NOLU SOKAK NO:885 93430 PİRAZİZ/GİRESUN
918;Y_AYGUN;C7683DEA4FC24E4797EDB97D150E0899;Yalçın;Aygün;Y_AYGUN@turkcellgy.com;E;1955-08-02;(535) 1254321;(535) 1412901;İSTANBUL;ARNAVUTKÖY;HARAÇÇI MAH.;HARAÇÇI MAH.1020. SOKAK NO:214 119246 ARNAVUTKÖY/İSTANBUL
919;"R_CEYHUN ";5489BE9780144B2BA81258919FBCA761;Rabia;Ceyhun;R_CEYHUN @turkcellgy.com;K;1990-01-18;(536) 1214057;(536) 1140763;İSTANBUL;KADIKÖY;BOSTANCI MAH.;BOSTANCI MAH.ÇINARLI SOKAK NO:422 96000 KADIKÖY/İSTANBUL
920;M_KOCAS;8B6B1BBE5FFA4C7DB0512FB5F2D63F6D;Mevlüt;Koçaş;M_KOCAS@turkcellgy.com;E;1965-07-01;(531) 1966841;(530) 1914071;MANİSA;SALİHLİ;ADALA-ATATÜRK MAH.;ADALA-ATATÜRK MAH.DAR SOKAK NO:612 71244 SALİHLİ/MANİSA
921;N_TANRIKULU;3324A99F1DE149D6B739E820F7224161;Nazlı;Tanrıkulu;N_TANRIKULU@turkcellgy.com;K;1993-06-03;(535) 1590594;(537) 1834015;BOLU;BOLU MERKEZ;DOĞANCI KÖYÜ;DOĞANCI KÖYÜ MAH.DERE SOKAK NO:430 126477 BOLU MERKEZ/BOLU
922;H_BALABAN;1D057F4F28F742DB9F61D1C1C166B8DE;Hediye;Balaban;H_BALABAN@turkcellgy.com;K;1974-04-21;(537) 1407024;(536) 2034702;SİNOP;BOYABAT;GÖKDERE MAH.;GÖKDERE MAH.COŞKUN SOKAK NO:490 109526 BOYABAT/SİNOP
923;A_DINC;C2E5DFF85F7E43328DF2657D6EA20F72;Alparslan;Dinç;A_DINC@turkcellgy.com;E;1975-07-08;(532) 2337587;(533) 1831311;İSTANBUL;ÜMRANİYE;NAMIK KEMAL MAH.;NAMIK KEMAL MAH.ÇİĞDEMLİK SOKAK NO:437 96240 ÜMRANİYE/İSTANBUL
924;A_TURKERI;0DEDDE97CF5C466089DD47AF977E4129;Aysel;Türkeri;A_TURKERI@turkcellgy.com;K;1987-02-12;(537) 1433531;(535) 2218199;İSTANBUL;PENDİK;ESENLER MAH.;ESENLER MAH.YILDIZ SOKAK NO:194 96105 PENDİK/İSTANBUL
925;F_TIMUCIN;C9439B5512E94112AF46B209204DF1ED;Funda;Timuçin;F_TIMUCIN@turkcellgy.com;K;1980-06-03;(535) 1502806;(534) 2327120;TRABZON;TRABZON MERKEZ;PELİTLİ-YEŞİLKÖY MAH.;PELİTLİ-YEŞİLKÖY MAH.AKMEŞE SOKAK NO:217 111923 TRABZON MERKEZ/TRABZON
926;"B_AKBABA ";C693B8283F9E4B089C663F4F883F96C7;Büşra;Akbaba;B_AKBABA @turkcellgy.com;K;1954-04-18;(531) 1141629;(536) 1808939;İSTANBUL;BAHÇELİEVLER;ZAFER MAH.;ZAFER MAH.CEVHER SOKAK NO:154 95672 BAHÇELİEVLER/İSTANBUL
927;E_AYVERDI;3A036DEBA4664821B2E7A06087BBFCE1;Emel;Ayverdi;E_AYVERDI@turkcellgy.com;K;1969-12-18;(537) 1294852;(536) 2042048;MERSİN;AKDENİZ;İHSANİYE MAH.;İHSANİYE MAH.4941. SOKAK NO:366 119673 AKDENİZ/MERSİN
928;"A_INAL ";733D858A8A1F49A995C614441C8B5F27;Aynur;İnal;A_INAL @turkcellgy.com;K;1989-06-29;(534) 1198856;(536) 1943108;MERSİN;MEZİTLİ;AKDENİZ MAH.;AKDENİZ MAH.39780. SOKAK NO:637 119677 MEZİTLİ/MERSİN
929;O_BILGIC;EE7E04BEA5CF4E48B8079EA387E1D2C4;Oktay;Bilgiç;O_BILGIC@turkcellgy.com;E;1953-11-23;(530) 1923576;(531) 1393493;AMASYA;AMASYA MERKEZ;HACILAR MEYDANI MAH.;HACILAR MEYDANI MAH.İNCE SOKAK NO:801 80531 AMASYA MERKEZ/AMASYA
930;Z_ARIG;DA36310651C345499F03A08FCD78E029;Ziya;Arığ;Z_ARIG@turkcellgy.com;E;1963-07-09;(531) 1731949;(536) 1204664;MUĞLA;DATÇA;İSKELE MAH.;İSKELE MAH.373. SOKAK NO:829 105237 DATÇA/MUĞLA
931;O_SOZERI;C1EB63E058AD4B2B8E62342E6C4E7415;Osman;Sözeri;O_SOZERI@turkcellgy.com;E;1979-11-02;(531) 2243326;(536) 1975441;YOZGAT;YERKÖY;ERZURUM MAH.;ERZURUM MAH.BAHADIR SOKAK NO:151 114945 YERKÖY/YOZGAT
932;"F_KAVAK ";A61EC738BB054E49A1C91F53B77F87D2;Fikret;Kavak;F_KAVAK @turkcellgy.com;E;1974-04-11;(535) 1315046;(534) 1238280;ŞANLIURFA;CEYLANPINAR;BARIŞ MAH.;BARIŞ MAH.1006. CADDESİ SOKAK NO:685 113089 CEYLANPINAR/ŞANLIURFA
933;Y_OZGUC;F9DC63682702427F9BDDDBC83E8C5878;Yeter;Özgüç;Y_OZGUC@turkcellgy.com;K;1984-01-07;(535) 2038901;(530) 1913444;KONYA;MERAM;DEDEKORKUT MAH.;DEDEKORKUT MAH.KAYAHİSAR SOKAK NO:54 100523 MERAM/KONYA
934;S_OZISIK;D4C1C08B29E442FDAEF7E46DD2E1F744;Sefa;Özışık;S_OZISIK@turkcellgy.com;E;1975-07-24;(533) 2192706;(533) 2028173;MALATYA;PÜTÜRGE;SÖĞÜTLÜ KÖYÜ;SÖĞÜTLÜ KÖYÜ MAH.GÜLDAN MEZRASI SOKAK NO:116 122021 PÜTÜRGE/MALATYA
935;D_ELCIBOGA;3D8AA6E15F0949198F90EAA4DF8D79B8;Duran;Elçiboğa;D_ELCIBOGA@turkcellgy.com;E;1953-07-28;(533) 2239929;(536) 1184555;AFYONKARAHİSAR;SİNANPAŞA;BAHÇELİEVLER MAH.;BAHÇELİEVLER MAH.403. SOKAK NO:673 79811 SİNANPAŞA/AFYONKARAHİSAR
936;Z_DONMEZ;F2680D6D90F04DA1882643490374B3FC;Zeki;Dönmez;Z_DONMEZ@turkcellgy.com;E;1957-12-13;(535) 2114522;(535) 2062118;ANKARA;SİNCAN;PINARBAŞI MAH.;PINARBAŞI MAH.99 . SOKAK NO:326 81219 SİNCAN/ANKARA
937;O_KAHVECI;8131D398B1CE4A8380CF90DCE2D6C2DF;Ömer   asaf;Kahveci;O_KAHVECI@turkcellgy.com;E;1996-08-27;(536) 2184266;(535) 2164843;ÇANAKKALE;BİGA;GEREDELLİ KÖYÜ;GEREDELLİ KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:393 72153 BİGA/ÇANAKKALE
938;"C_SAHAN ";81267B36A03148D883CFC6AFB06DC4A4;Cafer;Şahan;C_SAHAN @turkcellgy.com;E;1977-07-26;(536) 1368996;(537) 2116486;YALOVA;YALOVA MERKEZ;KADIKÖY-MERKEZ MAH.;KADIKÖY-MERKEZ MAH.PELİKAN SOKAK NO:328 117341 YALOVA MERKEZ/YALOVA
939;"S_INAL ";794B13C950E14DDE85C960FD7CB080CE;Sabriye;İnal;S_INAL @turkcellgy.com;K;1958-01-13;(535) 1607170;(533) 1500569;ŞANLIURFA;CEYLANPINAR;BAHÇELİEVLER MAH.;BAHÇELİEVLER MAH.247. SOKAK NO:258 113087 CEYLANPINAR/ŞANLIURFA
940;Y_OZISIK;65E36A43754449FD864B099989395C83;Yeliz;Özışık;Y_OZISIK@turkcellgy.com;K;1964-07-03;(536) 1454121;(530) 1235999;İSTANBUL;BEŞİKTAŞ;NİSBETİYE MAH.;NİSBETİYE MAH.METEHAN SOKAK NO:436 95717 BEŞİKTAŞ/İSTANBUL
941;N_DENKEL;3C6B2EC7C2B5424594860AA644A0D60F;Nevin;Denkel;N_DENKEL@turkcellgy.com;K;1970-08-27;(530) 1258655;(530) 1369127;ÇORUM;ORTAKÖY/ÇORUM;AŞTAVUL-ŞİRİNEVLER MAH.;AŞTAVUL-ŞİRİNEVLER MAH.MENEKŞE SOKAK NO:138 88309 ORTAKÖY/ÇORUM/ÇORUM
942;B_ERCIN;5286EAB070F74F97AD7BAF3D2D0997BA;Beril;Erçin;B_ERCIN@turkcellgy.com;K;1980-01-13;(536) 1736716;(533) 2264893;VAN;BAHÇESARAY;ELMAYAKA KÖYÜ;ELMAYAKA KÖYÜ MAH.İRİ KÖY MEZRASI SOKAK NO:313 113908 BAHÇESARAY/VAN
943;E_KOSEOGLU;0ED2BD9C2C084B9D955BA828CC9884E4;Elife;Köseoğlu;E_KOSEOGLU@turkcellgy.com;K;1964-05-16;(537) 1861911;(533) 1186912;İSTANBUL;GAZİOSMANPAŞA;HÜRRİYET MAH.;HÜRRİYET MAH.315. SOKAK NO:696 95968 GAZİOSMANPAŞA/İSTANBUL
944;G_AKBAY;E7E4CD6C26F943BA99D9D3858AAAC5E7;Gözde;Akbay;G_AKBAY@turkcellgy.com;K;1951-07-15;(535) 1607103;(535) 1636851;KOCAELİ;GEBZE;BALÇIK KÖYÜ;BALÇIK KÖYÜ MAH.MEZARLIK SOKAK NO:824 120040 GEBZE/KOCAELİ
945;S_MENEMENCIOGLU;7739A91041DB4E57A136B6E7755B4A9B;Selahattin;Menemencioğlu;S_MENEMENCIOGLU@turkcellgy.com;E;1995-04-05;(532) 1871388;(531) 2104807;GİRESUN;GİRESUN MERKEZ;GEMİLERÇEKEĞİ MAH.;GEMİLERÇEKEĞİ MAH.ÇAKMAK SOKAK NO:665 92928 GİRESUN MERKEZ/GİRESUN
946;"I_DUMAN ";C28589A8DDF94E6D92121FAC47801B36;İbrahim   halil;Duman;I_DUMAN @turkcellgy.com;E;1998-09-27;(534) 1650469;(537) 2147059;DİYARBAKIR;YENİŞEHİR;ŞEHİTLİK MAH.;ŞEHİTLİK MAH.204. SOKAK NO:190 119017 YENİŞEHİR/DİYARBAKIR
947;R_ERCETIN;1E04D6E0C5CD48B89D0938667BEED9A3;Rıza;Erçetin;R_ERCETIN@turkcellgy.com;E;1974-08-19;(536) 1254790;(534) 1504542;MANİSA;KÖPRÜBAŞI/MANİSA;NAMIK KEMAL MAH.;NAMIK KEMAL MAH.CAMİİ CADDESİ SOKAK NO:747 103513 KÖPRÜBAŞI/MANİSA/MANİSA
948;A_OLCAY;EC7C5C134A4E4B3696DA1EEC27D52A4E;Ayten;Olcay;A_OLCAY@turkcellgy.com;K;1974-08-27;(532) 1606863;(532) 1715279;İZMİR;GÜZELBAHÇE;ÇELEBİ MAH.;ÇELEBİ MAH.335. SOKAK NO:370 96607 GÜZELBAHÇE/İZMİR
949;S_OZTAS;FD7E0069D7404A41B0B9540BA88130ED;Suat;Öztaş;S_OZTAS@turkcellgy.com;E;1978-04-30;(535) 1592206;(535) 1751760;ANKARA;MAMAK;DOSTLAR MAH.;DOSTLAR MAH.1438. SOKAK NO:33 81141 MAMAK/ANKARA
950;H_OYMEN;1C391DE9A88E4C3BBF3E4AD08DF92E02;Hayrettin;Öymen;H_OYMEN@turkcellgy.com;E;1958-09-22;(532) 2015514;(533) 1699458;İSTANBUL;SULTANBEYLİ;BATTALGAZİ MAH.;BATTALGAZİ MAH.SARI SU SOKAK NO:108 96420 SULTANBEYLİ/İSTANBUL
951;B_ONGOREN;28FE9033F4E44C3EA15F880F63E3F7D5;Bülent;Öngören;B_ONGOREN@turkcellgy.com;E;1976-07-14;(533) 1442391;(534) 2005183;MERSİN;MEZİTLİ;AKDENİZ MAH.;AKDENİZ MAH.39617. SOKAK NO:496 119677 MEZİTLİ/MERSİN
952;Y_COREKCI;E4CA6638E1A447588DF52E8456CA01F6;Yunus   emre;Çörekçi;Y_COREKCI@turkcellgy.com;E;1963-04-26;(530) 1882514;(537) 1970729;İZMİR;KONAK;ÇINARLI MAH.;ÇINARLI MAH.1583/4 SOKAK NO:215 96741 KONAK/İZMİR
